Timestamp,Open,High,Low,Close,Volume
2024-01-02,49.24399948120117,49.29499816894531,47.595001220703125,48.167999267578125,411254000
2024-01-03,47.48500061035156,48.183998107910156,47.31999969482422,47.569000244140625,320896000
2024-01-04,47.766998291015625,48.5,47.507999420166016,47.99800109863281,306535000
2024-01-05,48.46200180053711,49.547000885009766,48.305999755859375,49.09700012207031,415039000
2024-01-08,49.512001037597656,52.275001525878906,49.479000091552734,52.25299835205078,642510000
2024-01-09,52.4010009765625,54.32500076293945,51.689998626708984,53.13999938964844,773100000
2024-01-10,53.61600112915039,54.599998474121094,53.48899841308594,54.349998474121094,533796000
2024-01-11,54.999000549316406,55.34600067138672,53.560001373291016,54.821998596191406,596759000
2024-01-12,54.619998931884766,54.970001220703125,54.33000183105469,54.709999084472656,352994000
2024-01-16,55.018001556396484,56.834999084472656,54.900001525878906,56.38199996948242,449580000
2024-01-17,56.34700012207031,56.47100067138672,54.7400016784668,56.053001403808594,474394000
2024-01-18,57.2599983215332,57.599998474121094,56.106998443603516,57.106998443603516,491650000
2024-01-19,57.98899841308594,59.5,57.224998474121094,59.49100112915039,543501000
2024-01-22,60.04899978637695,60.33100128173828,59.06999969482422,59.65399932861328,452955000
2024-01-23,59.56999969482422,59.90999984741211,58.584999084472656,59.87300109863281,294654000
2024-01-24,60.30400085449219,62.8489990234375,59.9379997253418,61.36199951171875,560271000
2024-01-25,62.349998474121094,62.71900177001953,60.849998474121094,61.617000579833984,482777000
2024-01-26,60.959999084472656,61.78300094604492,60.573001861572266,61.03099822998047,390309000
2024-01-29,61.231998443603516,62.48899841308594,60.90700149536133,62.46500015258789,348733000
2024-01-30,62.900001525878906,63.49300003051758,62.2599983215332,62.77399826049805,410735000
2024-01-31,61.439998626708984,62.26900100708008,60.70000076293945,61.527000427246094,453795000
2024-02-01,62.099998474121094,63.191001892089844,61.650001525878906,63.027000427246094,369146000
2024-02-02,63.9739990234375,66.5999984741211,63.689998626708984,66.16000366210938,476578000
2024-02-05,68.2249984741211,69.49700164794922,67.20500183105469,69.33200073242188,680078000
2024-02-06,69.62999725341797,69.75399780273438,66.30000305175781,68.2229995727539,683111000
2024-02-07,68.31900024414062,70.22000122070312,67.5999984741211,70.0989990234375,495575000
2024-02-08,70.0739974975586,70.79399871826172,69.45500183105469,69.64099884033203,414422000
2024-02-09,70.53299713134766,72.18499755859375,70.21199798583984,72.13300323486328,436637000
2024-02-12,72.5999984741211,74.61100006103516,71.25,72.24800109863281,613710000
2024-02-13,70.4000015258789,73.44999694824219,69.62000274658203,72.12799835205078,602580000
2024-02-14,73.2020034790039,74.23600006103516,71.93800354003906,73.9000015258789,504917000
2024-02-15,73.86900329589844,73.9749984741211,72.4000015258789,72.65799713134766,420122000
2024-02-16,74.0999984741211,74.4020004272461,72.5009994506836,72.61299896240234,495327000
2024-02-20,71.9469985961914,71.95600128173828,67.73400115966797,69.4520034790039,704833000
2024-02-21,68.00599670410156,68.88800048828125,66.24800109863281,67.47200012207031,690298000
2024-02-22,75.0250015258789,78.57499694824219,74.22000122070312,78.53800201416016,865100000
2024-02-23,80.79000091552734,82.39399719238281,77.56999969482422,78.81700134277344,829388000
2024-02-26,79.69999694824219,80.64600372314453,78.50499725341797,79.09200286865234,503973000
2024-02-27,79.38099670410156,79.4800033569336,77.16200256347656,78.70099639892578,391705000
2024-02-28,77.62000274658203,78.93299865722656,77.125,77.66300201416016,393110000
2024-02-29,79.09400177001953,79.98999786376953,78.3499984741211,79.11199951171875,507289000
2024-03-01,80.0,82.30000305175781,79.43499755859375,82.27899932861328,479135000
2024-03-04,84.12999725341797,87.69499969482422,83.71900177001953,85.23699951171875,615616000
2024-03-05,85.2699966430664,86.09700012207031,83.41699981689453,85.96399688720703,520639000
2024-03-06,88.02200317382812,89.7239990234375,87.02999877929688,88.69999694824219,582520000
2024-03-07,90.15799713134766,92.76699829101562,89.60199737548828,92.66899871826172,608119000
