Timestamp,Open,High,Low,Close,Volume
2018-03-09,49440.0,50540.0,49240.0,49740.0,14304400
2018-03-12,50560.0,50780.0,49580.0,49740.0,8688950
2018-03-13,50760.0,51660.0,50360.0,51660.0,20098700
2018-03-14,51020.0,52000.0,51000.0,51760.0,12713250
2018-03-15,52000.0,52020.0,51020.0,51540.0,8882450
2018-03-16,51220.0,51420.0,50240.0,51140.0,12184900
2018-03-19,50620.0,51340.0,50440.0,50740.0,8218850
2018-03-20,50700.0,51200.0,50100.0,51200.0,8193250
2018-03-21,51780.0,51780.0,51060.0,51060.0,8905200
2018-03-22,51060.0,51780.0,51040.0,51780.0,8454100
2018-03-23,50340.0,50720.0,49600.0,49720.0,14854950
2018-03-26,49420.0,50280.0,49040.0,50280.0,10057750
2018-03-27,50320.0,50460.0,49080.0,49980.0,11874000
2018-03-28,49100.0,49100.0,48340.0,48700.0,15159450
2018-03-29,48700.0,49560.0,48320.0,49040.0,10067000
2018-03-30,49080.0,49900.0,49080.0,49220.0,7777100
2018-04-02,49000.0,49220.0,48500.0,48540.0,7115650
2018-04-03,47880.0,48140.0,47280.0,48120.0,12768250
2018-04-04,48160.0,48260.0,46920.0,46920.0,12384200
2018-04-05,47400.0,49380.0,47340.0,48740.0,13245600
2018-04-06,48000.0,48580.0,47400.0,48400.0,12532700
2018-04-09,48260.0,49440.0,48200.0,49200.0,9950400
2018-04-10,48540.0,49220.0,48040.0,48880.0,10984350
2018-04-11,49900.0,49900.0,48600.0,48860.0,10051100
2018-04-12,49440.0,49440.0,48880.0,49000.0,12466250
2018-04-13,49600.0,50180.0,49400.0,49800.0,10278300
2018-04-16,50320.0,50600.0,49860.0,50340.0,7877450
2018-04-17,50240.0,50540.0,49820.0,49980.0,7772000
2018-04-18,51000.0,51360.0,50580.0,51360.0,13462600
2018-04-19,52000.0,52980.0,51540.0,52780.0,17190550
2018-04-20,51800.0,52260.0,51420.0,51620.0,11761000
2018-04-23,51000.0,52080.0,51000.0,51900.0,11619000
2018-04-24,51840.0,51860.0,50080.0,50460.0,15770300
2018-04-25,49220.0,50500.0,49220.0,50400.0,16614600
2018-04-26,50420.0,52160.0,50400.0,52140.0,18046550
2018-04-27,53380.0,53640.0,52440.0,53000.0,30310800
2018-04-30,53000.0,53000.0,53000.0,53000.0,0
2018-05-02,53000.0,53000.0,53000.0,53000.0,0
2018-05-03,53000.0,53000.0,53000.0,53000.0,0
2018-05-04,53000.0,53900.0,51800.0,51900.0,39565391
2018-05-08,52600.0,53200.0,51900.0,52600.0,23104720
2018-05-09,52600.0,52800.0,50900.0,50900.0,16128305
2018-05-10,51700.0,51700.0,50600.0,51600.0,13905263
2018-05-11,52000.0,52200.0,51200.0,51300.0,10314997
2018-05-14,51000.0,51100.0,49900.0,50100.0,14909272
2018-05-15,50200.0,50400.0,49100.0,49200.0,18709146
2018-05-16,49200.0,50200.0,49150.0,49850.0,15918683
2018-05-17,50300.0,50500.0,49400.0,49400.0,10365440
2018-05-18,49900.0,49900.0,49350.0,49500.0,6706570
2018-05-21,49650.0,50200.0,49100.0,50000.0,9020998
2018-05-23,50600.0,52000.0,50400.0,51800.0,17095490
2018-05-24,52000.0,52000.0,51100.0,51400.0,8289275
2018-05-25,51000.0,52800.0,50800.0,52700.0,15207266
2018-05-28,52500.0,53000.0,52000.0,52300.0,9787820
2018-05-29,52200.0,52500.0,51300.0,51300.0,8480437
2018-05-30,51300.0,51500.0,49100.0,49500.0,20498098
2018-05-31,50400.0,50800.0,49850.0,50700.0,63491109
2018-06-01,50500.0,51700.0,49950.0,51300.0,13038499
2018-06-04,50800.0,51200.0,50700.0,51100.0,9767171
2018-06-05,51100.0,51400.0,50400.0,51300.0,9144100
2018-06-07,51800.0,51800.0,50500.0,50600.0,13590016
2018-06-08,50200.0,50400.0,49600.0,49650.0,16951706
2018-06-11,49750.0,50300.0,49350.0,49900.0,10571312
2018-06-12,49700.0,49800.0,49250.0,49400.0,12110569
2018-06-14,49000.0,49000.0,48200.0,48200.0,20971729
2018-06-15,48500.0,48700.0,47650.0,47650.0,17080892
2018-06-18,47600.0,47650.0,46200.0,46600.0,16661870
2018-06-19,47200.0,47350.0,46500.0,47000.0,15217971
2018-06-20,47450.0,47600.0,46850.0,47000.0,12959316
2018-06-21,47900.0,47900.0,47050.0,47050.0,10015541
2018-06-22,47000.0,47250.0,46200.0,47250.0,10298006
2018-06-25,47050.0,47050.0,46150.0,46650.0,10587711
2018-06-26,45900.0,47300.0,45900.0,47000.0,11223166
2018-06-27,47450.0,48500.0,47000.0,47950.0,15274752
2018-06-28,46850.0,47150.0,46600.0,46800.0,12784800
2018-06-29,46250.0,47150.0,46200.0,46650.0,14099635
2018-07-02,46500.0,47150.0,45500.0,45550.0,13112253
2018-07-03,45750.0,46450.0,45750.0,46150.0,10959655
2018-07-04,46700.0,47050.0,46050.0,46250.0,8776763
2018-07-05,46100.0,46550.0,45600.0,45950.0,7039773
2018-07-06,45500.0,45850.0,44650.0,44900.0,17843706
2018-07-09,45500.0,46100.0,45200.0,45600.0,11602464
2018-07-10,46200.0,46550.0,46100.0,46300.0,10528665
2018-07-11,46400.0,46450.0,45400.0,46000.0,11224077
2018-07-12,45900.0,46250.0,45450.0,45500.0,11828104
2018-07-13,45800.0,46500.0,45750.0,46500.0,11543389
2018-07-16,46800.0,46800.0,46000.0,46050.0,7678719
2018-07-17,46150.0,46200.0,45600.0,45850.0,8892953
2018-07-18,46700.0,47200.0,46450.0,46550.0,10952645
2018-07-19,47050.0,47200.0,46600.0,46900.0,9880128
2018-07-20,47000.0,47600.0,46700.0,47450.0,10474547
2018-07-23,47100.0,47200.0,46150.0,46500.0,10823782
2018-07-24,46350.0,46600.0,45950.0,46150.0,8261363
2018-07-25,46250.0,46550.0,45900.0,46150.0,7222471
2018-07-26,46100.0,47000.0,46000.0,46900.0,7374946
2018-07-27,46450.0,47000.0,46450.0,46900.0,4762460
2018-07-30,46550.0,46800.0,46350.0,46500.0,5723035
2018-07-31,46200.0,46450.0,46000.0,46250.0,8033607
2018-08-01,46050.0,46850.0,46050.0,46550.0,7484499
2018-08-02,46550.0,46800.0,45500.0,45550.0,8560924
2018-08-03,45850.0,45900.0,45450.0,45750.0,8274944
2018-08-06,46150.0,46150.0,45750.0,45800.0,6771979
2018-08-07,46300.0,46750.0,45900.0,46700.0,9058174
2018-08-08,47000.0,47000.0,46550.0,46800.0,6429338
2018-08-09,47000.0,47050.0,46450.0,46900.0,12010886
2018-08-10,46150.0,46400.0,44850.0,45400.0,16670643
2018-08-13,44950.0,45100.0,44650.0,45050.0,9803831
2018-08-14,44850.0,45400.0,44850.0,45150.0,6409259
2018-08-16,43800.0,44650.0,43700.0,44250.0,10088229
2018-08-17,44050.0,44400.0,44050.0,44100.0,6808747
2018-08-20,43500.0,44200.0,43500.0,43850.0,7289124
2018-08-21,43700.0,44900.0,43700.0,44800.0,9520270
2018-08-22,45150.0,46200.0,44900.0,46100.0,11641656
2018-08-23,46150.0,46200.0,45700.0,46200.0,6730918
2018-08-24,45900.0,46400.0,45550.0,46150.0,6582535
2018-08-27,46100.0,46550.0,46000.0,46300.0,5263782
2018-08-28,46800.0,46950.0,46300.0,46550.0,7365976
2018-08-29,46750.0,46800.0,46400.0,46800.0,5572374
2018-08-30,46950.0,47950.0,46700.0,47650.0,12193231
2018-08-31,47100.0,48450.0,47000.0,48450.0,13577454
2018-09-03,48200.0,48300.0,47300.0,47450.0,8595084
2018-09-04,47550.0,47800.0,47200.0,47650.0,6791255
2018-09-05,47300.0,47450.0,46400.0,46600.0,9139998
2018-09-06,46200.0,46400.0,45800.0,46100.0,9040553
2018-09-07,44500.0,45200.0,44400.0,44900.0,18285508
2018-09-10,45450.0,45550.0,45000.0,45500.0,9979838
2018-09-11,45550.0,45900.0,45050.0,45050.0,9865790
2018-09-12,44900.0,45100.0,44500.0,44550.0,12995269
2018-09-13,44550.0,44750.0,44000.0,44050.0,18277942
2018-09-14,45000.0,45850.0,44900.0,45850.0,12446344
2018-09-17,45550.0,45800.0,44900.0,45150.0,8123384
2018-09-18,44950.0,45900.0,44700.0,45500.0,9987090
2018-09-19,46000.0,46200.0,45700.0,46150.0,9367454
2018-09-20,46850.0,47600.0,46400.0,47250.0,13536966
2018-09-21,46550.0,47550.0,46550.0,47400.0,14476906
2018-09-27,46950.0,47500.0,46450.0,47500.0,15804586
2018-09-28,47250.0,47250.0,46300.0,46450.0,11270515
2018-10-01,46450.0,46800.0,45800.0,46350.0,6354983
2018-10-02,46450.0,46700.0,45700.0,45700.0,6607188
2018-10-04,45150.0,45600.0,44700.0,44700.0,11865327
2018-10-05,44800.0,45500.0,44550.0,44700.0,10544165
2018-10-08,44200.0,45200.0,44200.0,44950.0,6759464
2018-10-10,45250.0,45500.0,44500.0,45300.0,10341349
2018-10-11,44000.0,44650.0,43100.0,43100.0,19324537
2018-10-12,43200.0,44650.0,43200.0,44000.0,12640906
2018-10-15,44050.0,44050.0,43350.0,43800.0,7434522
2018-10-16,43700.0,44150.0,43350.0,43600.0,6825677
2018-10-17,44150.0,44500.0,44000.0,44150.0,8306193
2018-10-18,43950.0,44450.0,43700.0,44050.0,8347725
2018-10-19,43900.0,44150.0,43450.0,43900.0,7842520
2018-10-22,43450.0,43950.0,43200.0,43550.0,8357648
2018-10-23,43300.0,43450.0,42550.0,43050.0,9531231
2018-10-24,43050.0,43100.0,42250.0,42550.0,13522825
2018-10-25,40600.0,41550.0,40550.0,41000.0,19338170
2018-10-26,41100.0,41300.0,40400.0,41000.0,14413864
2018-10-29,40850.0,41950.0,40550.0,41400.0,14460521
2018-10-30,41400.0,43000.0,41000.0,42350.0,14205190
2018-10-31,42900.0,43350.0,41700.0,42400.0,17621480
2018-11-01,42450.0,42950.0,42150.0,42150.0,13423132
2018-11-02,43050.0,44250.0,42800.0,44150.0,16517112
2018-11-05,43750.0,43800.0,42900.0,43800.0,9426777
2018-11-06,43750.0,43800.0,42950.0,43750.0,7713625
2018-11-07,43600.0,44500.0,43400.0,44000.0,11553998
2018-11-08,44900.0,45050.0,44050.0,44050.0,12617397
2018-11-09,44450.0,44850.0,43900.0,44300.0,7318500
2018-11-12,43850.0,45250.0,43700.0,45200.0,8552566
2018-11-13,43900.0,44500.0,43400.0,44500.0,9311126
2018-11-14,44500.0,44500.0,43800.0,44100.0,6783344
2018-11-15,44050.0,44350.0,43500.0,44250.0,5864067
2018-11-16,44600.0,44750.0,43700.0,44000.0,7777124
2018-11-19,44050.0,44250.0,43450.0,43650.0,7538720
2018-11-20,42450.0,43000.0,42100.0,42800.0,9420664
2018-11-21,41800.0,42300.0,41800.0,42100.0,10769589
2018-11-22,42000.0,42650.0,42000.0,42450.0,5970796
2018-11-23,42450.0,42600.0,41900.0,42400.0,5192638
2018-11-26,42150.0,42800.0,42100.0,42600.0,6613009
2018-11-27,42900.0,43100.0,42500.0,43050.0,8367091
2018-11-28,42800.0,43200.0,42750.0,43150.0,6943099
2018-11-29,43850.0,43850.0,42900.0,43150.0,8473511
2018-11-30,43450.0,44000.0,41750.0,41850.0,19775519
2018-12-03,42750.0,43400.0,42400.0,43250.0,12110702
2018-12-04,42650.0,42900.0,41900.0,42150.0,14347746
2018-12-05,40900.0,41750.0,40850.0,41450.0,12631983
2018-12-06,40600.0,41100.0,40450.0,40500.0,14251826
2018-12-07,40900.0,41400.0,40850.0,40950.0,11433083
2018-12-10,40450.0,40650.0,40000.0,40200.0,14892263
2018-12-11,40600.0,40700.0,40200.0,40250.0,10638766
2018-12-12,40250.0,40700.0,40150.0,40450.0,12024279
2018-12-13,40650.0,40750.0,40000.0,40000.0,26254646
2018-12-14,40200.0,40200.0,38700.0,38950.0,19671783
2018-12-17,38650.0,39600.0,38650.0,39150.0,11532968
2018-12-18,38300.0,39200.0,38300.0,38900.0,11042101
2018-12-19,38900.0,39350.0,38850.0,39100.0,9942037
2018-12-20,38600.0,39100.0,38500.0,38650.0,11937617
2018-12-21,38200.0,38650.0,38100.0,38650.0,14947080
2018-12-24,38500.0,39050.0,38300.0,38800.0,9729530
2018-12-26,38400.0,38750.0,38300.0,38350.0,12707675
2018-12-27,38700.0,38800.0,38100.0,38250.0,10510643
2018-12-28,38250.0,38900.0,38200.0,38700.0,9900267
2019-01-02,39400.0,39400.0,38550.0,38750.0,7847664
2019-01-03,38300.0,38550.0,37450.0,37600.0,12471493
2019-01-04,37450.0,37600.0,36850.0,37450.0,14108958
2019-01-07,38000.0,38900.0,37800.0,38750.0,12748997
2019-01-08,38000.0,39200.0,37950.0,38100.0,12756554
2019-01-09,38650.0,39600.0,38300.0,39600.0,17452708
2019-01-10,40000.0,40150.0,39600.0,39800.0,14731699
2019-01-11,40350.0,40550.0,39950.0,40500.0,11661063
2019-01-14,40450.0,40700.0,39850.0,40050.0,11984996
2019-01-15,40050.0,41100.0,39850.0,41100.0,11492756
2019-01-16,41150.0,41450.0,40700.0,41450.0,8491595
2019-01-17,41700.0,42100.0,41450.0,41950.0,11736903
2019-01-18,42000.0,42400.0,41950.0,42300.0,11029256
2019-01-21,42700.0,42750.0,41900.0,42750.0,11355701
2019-01-22,42750.0,42850.0,41850.0,42150.0,9964356
2019-01-23,41350.0,42250.0,41350.0,42000.0,11071079
2019-01-24,43050.0,43100.0,42350.0,43050.0,14747623
2019-01-25,44300.0,44750.0,43750.0,44750.0,22789395
2019-01-28,45000.0,45500.0,44600.0,45050.0,17998914
2019-01-29,45050.0,45500.0,44350.0,45500.0,16215017
2019-01-30,44800.0,46400.0,44800.0,46400.0,17505980
2019-01-31,46650.0,47050.0,46150.0,46150.0,21621145
2019-02-01,46650.0,46950.0,46250.0,46350.0,13832454
2019-02-07,46800.0,47100.0,46200.0,46200.0,15872001
2019-02-08,45700.0,45700.0,44650.0,44800.0,12689196
2019-02-11,44500.0,45000.0,44250.0,45000.0,11125044
2019-02-12,44650.0,46250.0,44650.0,46050.0,13184367
2019-02-13,46400.0,46700.0,46000.0,46200.0,11299738
2019-02-14,46600.0,47500.0,46150.0,47500.0,17259341
2019-02-15,46750.0,46850.0,45650.0,46050.0,10554643
2019-02-18,46500.0,46850.0,45850.0,46200.0,8183728
2019-02-19,45850.0,46150.0,45450.0,45950.0,6741395
2019-02-20,46750.0,47100.0,46500.0,46900.0,11506720
2019-02-21,46500.0,47200.0,46200.0,46950.0,8694009
2019-02-22,46500.0,47150.0,46450.0,47150.0,6895772
2019-02-25,47400.0,47550.0,47050.0,47350.0,7484716
2019-02-26,47350.0,47450.0,46500.0,46750.0,7985547
2019-02-27,47000.0,47250.0,46750.0,46750.0,8045211
2019-02-28,46400.0,46500.0,45100.0,45100.0,23569321
2019-03-04,46000.0,46100.0,44800.0,44850.0,12926539
2019-03-05,44600.0,45100.0,44150.0,44250.0,10612405
2019-03-06,44000.0,44300.0,43700.0,44000.0,10202544
2019-03-07,43400.0,44950.0,43400.0,44450.0,11049749
2019-03-08,44450.0,44800.0,43800.0,43800.0,7729069
2019-03-11,44400.0,44450.0,43650.0,43650.0,10717408
2019-03-12,44300.0,44950.0,44150.0,44650.0,11431977
2019-03-13,44250.0,44450.0,43700.0,43850.0,8108343
2019-03-14,43700.0,44300.0,43550.0,43850.0,18039161
2019-03-15,43800.0,44250.0,43700.0,44200.0,16814163
2019-03-18,43950.0,44150.0,43450.0,43700.0,8188876
2019-03-19,43750.0,43900.0,43550.0,43900.0,7609563
2019-03-20,43800.0,44200.0,43100.0,44050.0,9846242
2019-03-21,44600.0,46250.0,44050.0,45850.0,21138016
2019-03-22,46850.0,47000.0,46250.0,46550.0,12535911
2019-03-25,45300.0,45650.0,44800.0,45500.0,8699728
2019-03-26,45500.0,45700.0,44900.0,45250.0,9729811
2019-03-27,44750.0,45600.0,44250.0,45350.0,9568081
2019-03-28,44950.0,45200.0,44300.0,44850.0,6821306
2019-03-29,44500.0,44900.0,44200.0,44650.0,11491713
2019-04-01,45200.0,45450.0,44850.0,45050.0,7362129
2019-04-02,45550.0,46100.0,45350.0,45750.0,9480688
2019-04-03,46750.0,46750.0,45800.0,46600.0,12436570
2019-04-04,46150.0,47100.0,46150.0,46950.0,12650168
2019-04-05,46950.0,47550.0,46600.0,46850.0,8546339
2019-04-08,47250.0,47250.0,46150.0,46650.0,8507909
2019-04-09,46700.0,46950.0,46200.0,46650.0,6878761
2019-04-10,46400.0,46700.0,46050.0,46700.0,11883995
2019-04-11,46700.0,46800.0,46150.0,46250.0,13697399
2019-04-12,46050.0,46900.0,46000.0,46850.0,7668936
2019-04-15,47150.0,47500.0,47000.0,47050.0,8733019
2019-04-16,47400.0,47400.0,46800.0,47250.0,7730881
2019-04-17,47300.0,47600.0,47000.0,47050.0,5513658
2019-04-18,47200.0,47250.0,45500.0,45600.0,12808747
2019-04-19,45750.0,46000.0,45250.0,45300.0,8479710
2019-04-22,45400.0,45900.0,45100.0,45350.0,6006957
2019-04-23,45050.0,45500.0,45000.0,45200.0,6920566
2019-04-24,45400.0,45650.0,44150.0,44750.0,13299267
2019-04-25,44250.0,45000.0,44100.0,44650.0,10868965
2019-04-26,44200.0,45000.0,43800.0,44850.0,9739982
2019-04-29,45150.0,46150.0,45100.0,46150.0,8777517
2019-04-30,46000.0,46300.0,45350.0,45850.0,11121273
2019-05-02,45500.0,46150.0,45400.0,45900.0,8625126
2019-05-03,45900.0,46050.0,45300.0,45300.0,6562916
2019-05-07,45250.0,45300.0,44400.0,44850.0,12014907
2019-05-08,44300.0,44850.0,44200.0,44250.0,10398754
2019-05-09,43900.0,44250.0,42450.0,42450.0,23029718
2019-05-10,42600.0,43450.0,42450.0,42900.0,14579512
2019-05-13,42500.0,43200.0,42350.0,42650.0,7635079
2019-05-14,41300.0,43100.0,41300.0,42650.0,11563730
2019-05-15,42700.0,43050.0,42550.0,42550.0,7670185
2019-05-16,42350.0,42400.0,41350.0,41550.0,13687828
2019-05-17,41950.0,42050.0,40850.0,41200.0,13357951
2019-05-20,41650.0,42100.0,41550.0,42000.0,15752397
2019-05-21,42600.0,43950.0,42350.0,43150.0,18812133
2019-05-22,43700.0,43800.0,42400.0,43500.0,11033339
2019-05-23,43900.0,44000.0,43250.0,43850.0,12259006
2019-05-24,43800.0,43800.0,42400.0,42700.0,13966305
2019-05-27,42500.0,43000.0,42350.0,42650.0,8066669
2019-05-28,42550.0,42950.0,42150.0,42550.0,24506881
2019-05-29,41850.0,42100.0,41300.0,41800.0,14930618
2019-05-30,42200.0,42700.0,42150.0,42550.0,11766018
2019-05-31,42600.0,42800.0,42150.0,42500.0,11365999
2019-06-03,42950.0,43900.0,42500.0,43800.0,15466580
2019-06-04,43400.0,43700.0,43000.0,43450.0,9913497
2019-06-05,44050.0,44200.0,43700.0,43900.0,12464135
2019-06-07,43600.0,44350.0,43450.0,44200.0,11683682
2019-06-10,44300.0,44850.0,44050.0,44800.0,8792182
2019-06-11,44800.0,45000.0,44550.0,44850.0,6664872
2019-06-12,44800.0,45050.0,44300.0,44600.0,8607439
2019-06-13,44200.0,44400.0,43400.0,43750.0,16906541
2019-06-14,43750.0,44150.0,43300.0,44000.0,9322873
2019-06-17,43750.0,44050.0,43400.0,43900.0,11890424
2019-06-18,43750.0,44500.0,43650.0,44350.0,7994928
2019-06-19,45450.0,45450.0,45000.0,45350.0,10417690
2019-06-20,44850.0,45500.0,44850.0,45500.0,7147785
2019-06-21,45750.0,45800.0,45200.0,45700.0,9454913
2019-06-24,45200.0,45800.0,45200.0,45500.0,6085066
2019-06-25,45200.0,45800.0,45200.0,45600.0,7076774
2019-06-26,45800.0,46000.0,45600.0,45700.0,9226097
2019-06-27,46000.0,46600.0,45750.0,46500.0,12603534
2019-06-28,47000.0,47000.0,46700.0,47000.0,12949231
2019-07-01,47350.0,47400.0,46250.0,46600.0,11383522
2019-07-02,46200.0,46900.0,45850.0,46250.0,8463073
2019-07-03,45750.0,46350.0,45200.0,45400.0,9669368
2019-07-04,45250.0,46200.0,45250.0,46000.0,6365573
2019-07-05,45950.0,45950.0,45250.0,45650.0,7235395
2019-07-08,44750.0,44800.0,44350.0,44400.0,7823843
2019-07-09,44850.0,45450.0,44700.0,45100.0,7646421
2019-07-10,45550.0,46150.0,45500.0,45550.0,9253930
2019-07-11,46350.0,46550.0,46150.0,46200.0,10989751
2019-07-12,46350.0,46400.0,45800.0,46300.0,5245804
2019-07-15,45950.0,46650.0,45750.0,46450.0,4717226
2019-07-16,46450.0,46850.0,46300.0,46850.0,7407824
2019-07-17,46150.0,46350.0,45950.0,46050.0,5216602
2019-07-18,46450.0,46450.0,45650.0,46100.0,5143554
2019-07-19,46650.0,46950.0,46600.0,46800.0,8819393
2019-07-22,46800.0,47300.0,46600.0,47200.0,9009109
2019-07-23,47350.0,47550.0,47050.0,47300.0,9061381
2019-07-24,47100.0,47150.0,46250.0,46400.0,8756522
2019-07-25,47150.0,47200.0,46600.0,47200.0,8408838
2019-07-26,46650.0,47150.0,46550.0,47150.0,7873886
2019-07-29,46800.0,47050.0,46000.0,46100.0,6856846
2019-07-30,46300.0,46850.0,46300.0,46550.0,5551014
2019-07-31,46200.0,46600.0,45000.0,45350.0,12872916
2019-08-01,44900.0,45500.0,44850.0,45200.0,7811181
2019-08-02,44550.0,45500.0,44300.0,44950.0,12151374
2019-08-05,44350.0,44600.0,43600.0,43950.0,14214086
2019-08-06,42500.0,43800.0,42500.0,43500.0,15083824
2019-08-07,43600.0,43900.0,43100.0,43200.0,10002533
2019-08-08,43250.0,43500.0,42650.0,42650.0,16926881
2019-08-09,43250.0,43350.0,43050.0,43150.0,9685147
2019-08-12,44000.0,44000.0,43550.0,43700.0,8466169
2019-08-13,43500.0,43500.0,42950.0,43000.0,7276979
2019-08-14,43900.0,44250.0,43500.0,43700.0,8750135
2019-08-16,43800.0,43900.0,43300.0,43900.0,9528115
2019-08-19,44350.0,44350.0,43500.0,43600.0,6014218
2019-08-20,43950.0,44600.0,43550.0,44450.0,8434205
2019-08-21,44350.0,44800.0,44150.0,44500.0,6571717
2019-08-22,44500.0,44700.0,43850.0,44050.0,8061177
2019-08-23,43800.0,44200.0,43650.0,43950.0,5017381
2019-08-26,43050.0,43800.0,42950.0,43600.0,7954949
2019-08-27,43650.0,44200.0,43600.0,44050.0,16883932
2019-08-28,44100.0,44400.0,43750.0,44150.0,5758333
2019-08-29,44200.0,44200.0,43050.0,43400.0,10768862
2019-08-30,43750.0,44300.0,43750.0,44000.0,9899073
2019-09-02,44850.0,44850.0,43650.0,43800.0,7185537
2019-09-03,43550.0,43650.0,43100.0,43250.0,9774941
2019-09-04,43250.0,44100.0,43150.0,44100.0,12441837
2019-09-05,44800.0,46100.0,44450.0,45700.0,18297430
2019-09-06,46500.0,46500.0,45850.0,46300.0,9896562
2019-09-09,46450.0,47000.0,46300.0,46900.0,9434157
2019-09-10,47100.0,47200.0,46550.0,47000.0,9231792
2019-09-11,47300.0,47400.0,46800.0,47150.0,16141619
2019-09-16,47000.0,47100.0,46400.0,47100.0,15550926
2019-09-17,47000.0,47100.0,46800.0,46900.0,7006280
2019-09-18,46900.0,47700.0,46800.0,47700.0,10413027
2019-09-19,48050.0,49200.0,47850.0,49150.0,16461413
2019-09-20,49400.0,49600.0,49100.0,49200.0,15460210
2019-09-23,49250.0,49300.0,49000.0,49300.0,7568553
2019-09-24,49050.0,49650.0,48850.0,49500.0,7871955
2019-09-25,49200.0,49350.0,48800.0,48900.0,9187141
2019-09-26,49000.0,49250.0,48900.0,49200.0,8494756
2019-09-27,48000.0,48700.0,48000.0,48400.0,8048041
2019-09-30,48050.0,49250.0,47900.0,49050.0,9497119
2019-10-01,48900.0,49100.0,48650.0,48850.0,6206035
2019-10-02,48350.0,48400.0,47600.0,47600.0,8382463
2019-10-04,47400.0,48650.0,47350.0,48000.0,9331695
2019-10-07,48350.0,48700.0,47650.0,47750.0,7047273
2019-10-08,47900.0,49000.0,47600.0,48900.0,14239367
2019-10-10,48200.0,49200.0,48000.0,48550.0,18639855
2019-10-11,49000.0,49450.0,48800.0,49150.0,7783275
2019-10-14,50000.0,50300.0,49850.0,50000.0,11130635
2019-10-15,49900.0,50200.0,49900.0,50100.0,6058105
2019-10-16,50700.0,50900.0,50400.0,50700.0,9136282
2019-10-17,50500.0,50600.0,50100.0,50500.0,6701380
2019-10-18,50300.0,50900.0,49650.0,49900.0,8483106
2019-10-21,49900.0,50400.0,49800.0,50300.0,4406531
2019-10-22,50800.0,51500.0,50700.0,51200.0,10898729
2019-10-23,51300.0,51500.0,50800.0,51200.0,8663880
2019-10-24,52500.0,52500.0,50500.0,50700.0,21185785
2019-10-25,50800.0,51200.0,50500.0,50900.0,7879897
2019-10-28,50700.0,51500.0,50700.0,51300.0,6431522
2019-10-29,51400.0,51700.0,50800.0,51100.0,7581629
2019-10-30,50700.0,50800.0,50200.0,50400.0,8959435
2019-10-31,51000.0,51400.0,50300.0,50400.0,10304777
2019-11-01,50600.0,51200.0,50400.0,51200.0,8467846
